Store ID,ADDRESS,ADDRESS 2,CITY,WAREHOUSEID,STATE and PIN,Lat,Long
100086484,,28090 S WESTERN AVE ,SAN PEDRO,XXXXX,CA,33.7647111,118.3099033
140033994,,13331 BEACH BLVD & I 22 ,WESTMINSTER,XXXXX,CA,33.7677022,117.9935392
140045571,,1861 S SAN JACINTO AVE ,SAN JACINTO,XXXXX,CA,33.7678988,116.9554387
140001790,,2360 N TUSTIN AVE ,SANTA ANA,XXXXX,CA,33.7681535,117.8369125
140033671,,837 SILVER SPUR RD ,PALOS VERDES PENINSULA,XXXXX,CA,33.7696039,118.3680805
140016697,,2930 E 4TH ST ,LONG BEACH,XXXXX,CA,33.7714096,118.157521
140005002,,2308 E 4TH ST ,LOS ANGELES,XXXXX,CA,33.7716238,118.1641737
140001708,,1537 S SAN JACINTO AVE ,SAN JACINTO,XXXXX,CA,33.7722333,116.9566414
140002453,,450 LONG BEACH BLVD ,LONG BEACH,XXXXX,CA,33.7722758,118.1884204
100053990,,450 LONG BEACH BLVD ,LONG BEACH,XXXXX,CA,33.7722758,118.1884204
200078948,,11000 GARDEN GROVE BLVD ,GARDEN GROVE,XXXXX,CA,33.7727765,117.9414929
140027973,,655 S GRAND AVE ,GLENDORA,XXXXX,CA,33.7727822,84.4625298
140023477,,5760 E 7TH ST ,Long Beach,XXXXX,CA,33.7743479,118.1199486
100054021,,644 REDONDO AVE ,LONG BEACH,XXXXX,CA,33.7745771,118.1518567
140002431,,644 REDONDO AVE ,LONG BEACH,XXXXX,CA,33.7745771,118.1518567
100031989,,12840 BEACH BLVD ,STANTON,XXXXX,CA,33.7749806,117.9911238
140025922,,7 PENINSULA CTR ,PALOS VERDES PENINSULA,XXXXX,CA,33.7755842,118.3778814
140017281,,12891 HARBOR BLVD ,GARDEN GROVE,XXXXX,CA,33.7771316,117.9180055
140018805,,2038 E 10TH ST ,LONG BEACH,XXXXX,CA,33.7782249,118.1670306
140002823,,336 W ANAHEIM ST ,WILMINGTON,XXXXX,CA,33.7787096,118.2655466
140015774,,120 W ANAHEIM ST ,WILMINGTON,XXXXX,CA,33.7788597,118.263032
140041410,,1033 LONG BEACH BLVD ,LONG BEACH,XXXXX,CA,33.7800599,118.1900656
140003460,,12470 SEAL BEACH BLVD ,SEAL BEACH,XXXXX,CA,33.7811312,118.0696518
140037685,,3210 E ANAHEIM ST ,LONG BEACH,XXXXX,CA,33.7811608,118.1541422
140002460,,12451 SEAL BEACH BLVD ,SEAL BEACH,XXXXX,CA,33.781662,118.074232
200661211,,7491 ANACONDA AVE ,GARDEN GROVE,XXXXX,CA,33.7829338,118.0019941
140037311,,12300 SEAL BEACH BLVD ,SEAL BEACH,XXXXX,CA,33.7829443,118.0694689
140005080,,1320 ATLANTIC AVE ,LONG BEACH,XXXXX,CA,33.7831148,118.184216
140006288,,36101 BOB HOPE DR ,RANCHO MIRAGE,XXXXX,CA,33.7861631,116.4073915
140039743,,4550 E CHAPMAN AVE ,ORANGE,XXXXX,CA,33.7867023,117.8042328
100094342,,2520 E CHAPMAN AVE ,ORANGE,XXXXX,CA,33.7869754,117.8265032
140020385,,12100 HARBOR BLVD ,GARDEN GROVE,XXXXX,CA,33.7870416,117.9133662
140003404,,2620 E CHAPMAN AVE ,ORANGE,XXXXX,CA,33.78711,117.8251898
140044074,,1222 NORTH AVALON BLVD ,WILMINGTON,XXXXX,CA,33.787434,118.262443
140003474,,12051 EUCLID ST ,GARDEN GROVE,XXXXX,CA,33.7875563,117.9425498
140001783,,8888 CHAPMAN AVE ,GARDEN GROVE,XXXXX,CA,33.7880472,117.9771597
100009468,,4637 E CHAPMAN AVE ,ORANGE,XXXXX,CA,33.7882718,117.8039311
140010698,,1435 W CHAPMAN AVE ,ORANGE,XXXXX,CA,33.7888317,117.8682304
140002421,,2130 PACIFIC COAST HWY ,LOMITA,XXXXX,CA,33.789022,118.3181587
140004961,,1755 XIMENO AVE ,LONG BEACH,XXXXX,CA,33.7891891,118.1393776
140001754,,3325 E CHAPMAN AVE ,ORANGE,XXXXX,CA,33.7891893,117.8179046
140039476,,7572 SANTA RITA CIR ,STANTON,XXXXX,CA,33.789199,118.000063
140017867,,2909 ROLLING HLS RD ,TORRANCE,XXXXX,CA,33.7894066,118.3404419
140006294,,12961 CHAPMAN AVE ,GARDEN GROVE,XXXXX,CA,33.7896502,117.9072285
140028281,,1100 PACIFIC COAST HWY ,HERMOSA BEACH,XXXXX,CA,33.7897394,118.2965555
140011219,,67750 E PALM CANYON DR ,CATHEDRAL CITY,XXXXX,CA,33.7898367,116.4807209
140022797,,1101 PACIFIC COAST ,SEAL BEACH,XXXXX,CA,33.7900332,118.1782696
140006290,,11861 VALLEY VIEW ST ,GARDEN GROVE,XXXXX,CA,33.7901681,118.0290381
140100571,,311 W PACIFIC COAST HWY STE D ,WILMINGTON,XXXXX,CA,33.7901812,118.1954809
140006454,,1820 XIMENO AVE ,LONG BEACH,XXXXX,CA,33.7904607,118.1373205
100046137,,11822 GILBERT ST ,GARDEN GROVE,XXXXX,CA,33.7906515,117.9642564
140002519,,8440 E CHAPMAN AVE ,ORANGE,XXXXX,CA,33.7918468,117.7634531
140011958,,1930 N LAKEWOOD BLVD ,LONG BEACH,XXXXX,CA,33.7921594,118.1414491
140006284,,4733 E PALM CANYON DR ,PALM SPRINGS,XXXXX,CA,33.7922378,116.4944103
140033670,,2080 N BELLFLOWER BLVD ,LONG BEACH,XXXXX,CA,33.7939527,118.1235146
140031273,,1420 COIL AVE ,WILMINGTON,XXXXX,CA,33.794288,118.2411499
140025759,,2270 N BELLFLOWER BLVD ,LONG BEACH,XXXXX,CA,33.7978736,118.1226002
140006456,,11322 LOS ALAMITOS BLVD ,LOS ALAMITOS,XXXXX,CA,33.7978951,118.0707466
140044385,,34500 MONTEREY AVE ,PALM DESERT,XXXXX,CA,33.7980884,116.3848987
140015881,,24911 WESTERN AVE ,LOMITA,XXXXX,CA,33.7983959,118.3085777
140002730,,34251 DATE PALM DR ,CATHEDRAL CITY,XXXXX,CA,33.799666,116.46047
140001699,,47 W NUEVO RD ,PERRIS,XXXXX,CA,33.7997009,117.2272629
140004997,,760 N MAIN ST ,CORONA,XXXXX,CA,33.7997356,117.8669027
140021148,,1733 E PALM CANYON DR ,PALM SPRINGS,XXXXX,CA,33.7999896,116.5261477
100025299,,10912 KATELLA AVE ,GARDEN GROVE,XXXXX,CA,33.8010105,117.9423581
100091149,,10870 KATELLA AVE ,ANAHEIM,XXXXX,CA,33.8014698,117.9437556
140002821,,7910 KATELLA AVE ,STANTON,XXXXX,CA,33.8015211,117.9946372
140001779,,1800 E COLLINS AVE ,ORANGE,XXXXX,CA,33.8017449,117.834701
100025123,,9922 KATELLA AVE ,GARDEN GROVE,XXXXX,CA,33.8017799,117.9596509
140002732,,1616 W KATELLA AVE ,ANAHEIM,XXXXX,CA,33.8018264,117.9377884
100001503,,7050 KANTELLA AVE ,STANTON,XXXXX,CA,33.8020329,118.0096585
140002425,,7050 KATELLA AVE ,STANTON,XXXXX,CA,33.8020329,118.0096585
140002737,,1688 N PERRIS BLVD STE E ,PERRIS,XXXXX,CA,33.8021164,117.2285092
140002463,,9822 KATELLA AVE ,ANAHEIM,XXXXX,CA,33.8023075,117.9618241
140002511,,940 N TUSTIN ST ,ORANGE,XXXXX,CA,33.8032218,117.8376451
140002830,,1600 E WILLOW ST ,SIGNAL HILL,XXXXX,CA,33.8036284,118.1714192
100000289,,1271 N STATE ST ,SAN JACINTO,XXXXX,CA,33.8042554,116.9707106
140011668,,6835 KATELLA AVE ,CYPRESS,XXXXX,CA,33.8043271,118.0133024
140006457,,24325 CRENSHAW BLVD ,TORRANCE,XXXXX,CA,33.8051353,118.3304488
200647405,,2751 SKYPARK DR ,TORRANCE,XXXXX,CA,33.8051495,118.3343959
200210816,,2601 SKYPARK DR ,TORRANCE,XXXXX,CA,33.8054472,118.3317664
140002434,,101 E WILLOW ST ,LONG BEACH,XXXXX,CA,33.8054743,118.1921677
140002797,,1717 S WESTERN AVE ,LOS ANGELES,XXXXX,CA,33.8055936,118.3081528
100068170,,1800 N PERRIS BLVD ,PERRIS,XXXXX,CA,33.8060559,117.2295806
140002450,,200 E SEPULVEDA BLVD ,CARSON,XXXXX,CA,33.8065748,118.2727322
140020272,,902 W SEPULVEDA BLV ,HARBOR CITY,XXXXX,CA,33.8090381,118.2915795
140035874,,2900 BELLFLOWER BLVD ,LONG BEACH,XXXXX,CA,33.8093568,118.1219602
100002845,,10500 MAGNOLIA AVE ,ANAHEIM,XXXXX,CA,33.8097172,117.9743597
140046319,,651 W SEPULVEDA BLVD ,CARSON,XXXXX,CA,33.80976,118.2860988
140014043,,651 W SEPULVEDA BLVD ,CARSON,XXXXX,CA,33.80976,118.2860988
140005043,,1401 E KATELLA AVE ,ORANGE,XXXXX,CA,33.8100469,117.8390188
140002785,,851 SEPULVEDA BLVD ,TORRANCE,XXXXX,CA,33.8112401,118.2889409
140002446,,6235 E SPRING ST ,LONG BEACH,XXXXX,CA,33.8113746,118.1098904
140001749,,6501 E SPRING ST ,LONG BEACH,XXXXX,CA,33.8113918,118.1055926
140006463,,5949 E SPRING ST ,LONG BEACH,XXXXX,CA,33.8118162,118.1154672
140018649,,5035 PACIFIC COAST HWY ,TORRANCE,XXXXX,CA,33.8136318,118.3676445
140043799,,5601 E RAMON RD ,PALM SPRINGS,XXXXX,CA,33.8139006,116.4865079
140101303,,5001 E RAMON RD BLDG 4 ,PALM SPRINGS,XXXXX,CA,33.8147526,116.4920109
140001714,,69255 RAMON RD ,CATHEDRAL CITY,XXXXX,CA,33.814937,116.4561129
140013713,,17801 SANTIAGO BLVD ,VILLA PARK,XXXXX,CA,33.8155234,117.8215263
140001748,,10051 VALLEY VIEW ST ,CYPRESS,XXXXX,CA,33.8160383,118.0292934
140006519,,245 PALOS VERDES BLVD ,REDONDO BEACH,XXXXX,CA,33.8163947,118.3859122
140017576,,950 E 33RD ST ,SIGNAL HILL,XXXXX,CA,33.8164505,118.1815653
140003392,,6080 BALL RD ,BUENA PARK,XXXXX,CA,33.8165156,118.0264766
140031688,,1221 S ANAHEIM BLVD ,ANAHEIM,XXXXX,CA,33.8166194,117.9085144
100003515,,2950 W BALL RD ,ANAHEIM,XXXXX,CA,33.8168565,117.9914347
140040991,,425 S SUNRISE WAY ,PALM SPRINGS,XXXXX,CA,33.817581,116.5288046
100009720,,22905 S VERMONT AVE ,TORRANCE,XXXXX,CA,33.8176331,118.2905722
140026914,,2560 N PERRIS BLVD ,PERRIS,XXXXX,CA,33.8176666,117.228125
100012916,,915 E 230TH ST ,CARSON,XXXXX,CA,33.8179498,118.2583269
140003458,,3380 N LOS COYOTES DIAGONAL ,LONG BEACH,XXXXX,CA,33.8181287,118.1088846
140003436,,4033 BALL RD ,CYPRESS,XXXXX,CA,33.8185085,118.0620047
140037112,,1700 S PACIFIC COAST HWY ,REDONDO BEACH,XXXXX,CA,33.8188098,118.3827764
140021510,,929 S EUCLID ST ,ANAHEIM,XXXXX,CA,33.8193246,117.9427489
100023570,,1120 S ANAHEIM BLVD ,ANAHEIM,XXXXX,CA,33.8194879,117.9079652
140031986,,915 S BROOKHURST ST ,ANAHEIM,XXXXX,CA,33.8198901,117.9590341
140002430,,1516 S PACIFIC COAST HWY ,REDONDO BEACH,XXXXX,CA,33.8208142,118.384269
140001760,,2243 EAGLE GLEN PKWY ,CORONA,XXXXX,CA,33.8229453,117.5232587
100001982,,522 E VERMONT AVE ,ANAHEIM,XXXXX,CA,33.8240097,117.9044407
140001755,,610 S BROOKHURST ST ,ANAHEIM,XXXXX,CA,33.8242788,117.9579417
140010868,,2191 N TUSTIN ST ,ORANGE,XXXXX,CA,33.8249571,117.8346229
200817210,,7480 CARSON BLVD ,LONG BEACH,XXXXX,CA,33.8263197,118.0831876
140040853,,2615 TUSCANY ST ,CORONA,XXXXX,CA,33.826636,117.5162562
140023364,,3433 SEPULVEDA BLVD ,TORRANCE,XXXXX,CA,33.8270091,118.3456469
100023951,,22015 HAWTHORNE BLVD ,TORRANCE,XXXXX,CA,33.827982,118.3533173
140003390,,3455 SEPULVEDA BLVD ,TORRANCE,XXXXX,CA,33.8280744,118.3455556
140033661,,2300 N TUSTIN ST ,ORANGE,XXXXX,CA,33.828156,117.8386525
140039666,,7250 CARSON BLVD ,LONG BEACH,XXXXX,CA,33.8290508,118.0912006
140003399,,1770 W CARSON ST ,TORRANCE,XXXXX,CA,33.8299441,118.3110348
140021973,,12120 CARSON ST ,HAWAIIAN GARDENS,XXXXX,CA,33.8300992,118.0736406
100031891,,12120 CARSON ST ,HAWAIIAN GARDENS,XXXXX,CA,33.8300992,118.0736406
140015465,,650 E CARSON ST ,CARSON,XXXXX,CA,33.8303087,118.264448
140036218,,2770 CARSON ST ,LAKEWOOD,XXXXX,CA,33.8306766,118.1587067
140002833,,12222 CARSON ST ,HAWAIIAN GARDENS,XXXXX,CA,33.8307751,118.0704135
140002436,,110 E CARSON ST ,CARSON,XXXXX,CA,33.8307939,118.2766897
140003426,,2250 E CARSON ST ,LONG BEACH,XXXXX,CA,33.8308012,118.1651119
140001782,,3430 W LINCOLN AVE ,ANAHEIM,XXXXX,CA,33.8310071,118.0097149
140002467,,810 S STATE COLLEGE BLVD ,ANAHEIM,XXXXX,CA,33.8311732,117.8885277
140047284,,101 S EUCLID ST ,ANAHEIM,XXXXX,CA,33.8312352,117.9430234
100014704,,2394 W LINCOLN AVE ,ANAHEIM,XXXXX,CA,33.8313679,117.9672045
100002013,,1141 W CARSON ST ,TORRANCE,XXXXX,CA,33.8322071,118.2960682
140004966,,5925 E CARSON ST ,LAKEWOOD,XXXXX,CA,33.8326024,118.1151482
140005005,,21600 S VERMONT AVE ,TORRANCE,XXXXX,CA,33.8327966,118.28932
140039551,,6991 LINCOLN AVE ,BUENA PARK,XXXXX,CA,33.8329575,118.0118272
100041275,,121 N BEACH BLVD ,ANAHEIM,XXXXX,CA,33.8332268,117.9948622
140006246,,2684 N TUSTIN ST ,ORANGE,XXXXX,CA,33.8333384,117.8375477
140026140,,1881 W LINCOLN AVE ,ANAHEIM,XXXXX,CA,33.833488,117.948805
140002419,,8880 VALLEY VIEW ST ,BUENA PARK,XXXXX,CA,33.8339849,118.0273072
100013366,,4237 WOODRUFF AVE ,LAKEWOOD,XXXXX,CA,33.834735,118.1178913
140006466,,4226 WOODRUFF AVE ,LAKEWOOD,XXXXX,CA,33.8350176,118.1152853
140022727,,130 W LINCOLN AVE ,ANAHEIM,XXXXX,CA,33.8350194,117.9145916
140003465,,4250 LONG BEACH BLVD ,LONG BEACH,XXXXX,CA,33.8356726,118.1888629
140030158,,440 N EUCLID ST ,ANAHEIM,XXXXX,CA,33.8360996,117.9383548
140004980,,332 S PACIFIC COAST HWY ,REDONDO BEACH,XXXXX,CA,33.8369509,118.3848665
140003393,,2030 E LINCOLN AVE ,ANAHEIM,XXXXX,CA,33.8375877,117.8885566
100101541,,2222 E LINCOLN AVE ,ANAHEIM,XXXXX,CA,33.8377459,117.8862678
140012717,,2222 E LINCOLN ,ANAHEIM,XXXXX,CA,33.8379584,117.885815
140006525,,4705 TORRANCE BLVD ,TORRANCE,XXXXX,CA,33.8384084,118.36352
140002445,,21035 HAWTHORNE BLVD ,TORRANCE,XXXXX,CA,33.8389946,118.355292
100104089,,4480 ATLANTIC AVE ,LONG BEACH,XXXXX,CA,33.8392675,118.1843988
140004971,,630 N EUCLID ST ,ANAHEIM,XXXXX,CA,33.8403154,117.9400767
140032076,,500 CARSON TOWN CTR ,CARSON,XXXXX,CA,33.8408562,118.2839837
140040739,,650 N EUCLID ST ,ANAHEIM,XXXXX,CA,33.840889,117.9401923
140047515,,650 N EUCLID ST ,ANAHEIM,XXXXX,CA,33.840889,117.9401923
140006452,,4550 ATLANTIC AVE ,LONG BEACH,XXXXX,CA,33.8409018,118.1826621
140043663,,20700 AVALON BLVD STE 750 ,CARSON,XXXXX,CA,33.842982,118.2603365
140002554,,260 W FOOTHILL PKWY ,CORONA,XXXXX,CA,33.8435153,117.5742561
100052364,,4700 CHERRY AVE ,LONG BEACH,XXXXX,CA,33.844476,118.1669402
140001713,,1717 E VIS CHINO ,PALM SPRINGS,XXXXX,CA,33.8446533,116.5249661
140041810,,300 KODIAK ST 15 ,MORRO BAY,XXXXX,CA,33.844937,117.8347374
140040625,,8450 LN PALMA AVE ,BUENA PARK,XXXXX,CA,33.8451353,117.9870888
140003439,,5420 LA PALMA AVE ,LA PALMA,XXXXX,CA,33.8457361,118.0386435
100028918,,5420 LA PALMA AVE ,LA PALMA,XXXXX,CA,33.8457361,118.0386435
140037388,,1290 E ONTARIO AVE ,CORONA,XXXXX,CA,33.8459825,117.5413309
100000291,,67800 VISTA CHINO ,CATHEDRAL CITY,XXXXX,CA,33.8460347,116.4779085
140026444,,20410 S SUSANA RD ,LONG BEACH,XXXXX,CA,33.8460908,118.2061599
140002526,,1751 N SUNRISE WAY ,PALM SPRINGS,XXXXX,CA,33.8461196,116.5292815
140025036,,720 W LN PALMA AVE ,ANAHEIM,XXXXX,CA,33.8463597,117.9270045
140002581,,1260 E ONTARIO AVE ,CORONA,XXXXX,CA,33.84687,117.5423385
200263014,,1375 E ONTARIO AVE ,CORONA,XXXXX,CA,33.8468946,117.5379434
140025094,,20200 BLOOMFIELD AVE ,CERRITOS,XXXXX,CA,33.8469247,118.0620006
140005036,,7930 VALLEY VIEW ST ,BUENA PARK,XXXXX,CA,33.8470586,118.026751
140003440,,20137 PIONEER BLVD ,LAKEWOOD,XXXXX,CA,33.8470726,118.0827304
140002420,,6931 LA PALMA AVE ,BUENA PARK,XXXXX,CA,33.8475193,118.0124789
140002466,,5015 DEL AMO BLVD ,LAKEWOOD,XXXXX,CA,33.8476577,118.1343034
140003413,,5951 DEL AMO BLVD ,LAKEWOOD,XXXXX,CA,33.8479345,118.1156511
100041329,,20226 AVALON BLVD ,CARSON,XXXXX,CA,33.8485053,118.2635344
140001718,,1131 N STATE COLLEGE BLVD ,ANAHEIM,XXXXX,CA,33.849521,117.8903877
140006292,,5600 E SANTA ANA CANYON RD ,ANAHEIM,XXXXX,CA,33.8498375,117.791666
100057733,,19840 S RANCHO WAY ,COMPTON,XXXXX,CA,33.8499068,118.2214125
140012632,,1150 N EAST ST ,ANAHEIM,XXXXX,CA,33.8499534,117.905823
200687802,,2301 E PACIFICA PL ,RANCHO DOMINGUEZ,XXXXX,CA,33.8501307,118.2267877
100095132,,928 E ONTARIO AVE ,CORONA,XXXXX,CA,33.8505152,117.5508114
140006447,,4001 HARDWICK ST ,LAKEWOOD,XXXXX,CA,33.85121,118.145029
100015128,,1201 N MAGNOLIA AVE ,ANAHEIM,XXXXX,CA,33.8519241,117.9772513
100002172,,1201 N MAGNOLIA AVE ,ANAHEIM,XXXXX,CA,33.8519241,117.9772513
140002437,,615 N PACIFIC COAST HWY ,REDONDO BEACH,XXXXX,CA,33.8520433,118.3903382
140001635,,1201 N MAGNOLIA ,ANAHEIM,XXXXX,CA,33.8521274,117.9772709
140041152,,141 LAKEWOOD CTR MALL ,LAKEWOOD,XXXXX,CA,33.8524803,118.140452
140018154,,1212 BERYL ST ,REDONDO BEACH,XXXXX,CA,33.8539409,118.3802587
140006355,,369 MAGNOLIA AVE ,CORONA,XXXXX,CA,33.854331,117.5631589
100030283,,19340 HAWTHORNE BLVD ,TORRANCE,XXXXX,CA,33.8552517,118.3523128
140016536,,19330 HAWTHORNE BLVD ,TORRANCE,XXXXX,CA,33.8555989,118.3525937
140042727,,5450 CHERRY AVE ,LONG BEACH,XXXXX,CA,33.8561239,118.1665745
140043358,,19503 NORMANDIE AVE ,TORRANCE,XXXXX,CA,33.8569059,118.3003484
140006462,,5500 WOODRUFF AVE ,LAKEWOOD,XXXXX,CA,33.8569136,118.1153768
140043665,,7530 ORANGETHORPE AVE ,BUENA PARK,XXXXX,CA,33.8570267,118.0015911
140018725,,88 E ORANGETHORPE ,ANAHEIM,XXXXX,CA,33.8574168,117.9188587
100014868,,88 E ORANGETHORPE AVE ,ANAHEIM,XXXXX,CA,33.8574168,117.9188587
140001632,,4848 W 190TH ST ,TORRANCE,XXXXX,CA,33.857721,118.36349
140002813,,914 W ORANGETHORPE AVE ,FULLERTON,XXXXX,CA,33.8578151,117.9408268
140039156,,200 W ORANGETHORPE AVE ,FULLERTON,XXXXX,CA,33.858335,117.926914
100014716,,3400 E SOUTH ST ,LAKEWOOD,XXXXX,CA,33.858783,118.1519226
140002468,,3400 E SOUTH ST ,LAKEWOOD,XXXXX,CA,33.858783,118.1519226
140024802,,619 E UNIVERSITY DR ,CARSON,XXXXX,CA,33.859039,118.265238
140036844,,11525 SOUTH ST ,CERRITOS,XXXXX,CA,33.8593759,118.0872116
140020399,,13321 SOUTH ST ,CERRITOS,XXXXX,CA,33.8601301,118.0476996
140001719,,7511 ORANGETHORPE AVE ,BUENA PARK,XXXXX,CA,33.8602979,118.0016826
140054696,,5755 E LA PALMA AVE ,ANAHEIM,XXXXX,CA,33.860866,117.788164
140015489,,5755 E LN PALMA ,ANAHEIM,XXXXX,CA,33.860866,117.788164
140002784,,2185 E SOUTH ST ,LONG BEACH,XXXXX,CA,33.8613856,118.1666245
140023734,,3705 E SOUTH ST ,LONG BEACH,XXXXX,CA,33.8614676,118.1477091
100063356,,3705 E SOUTH ST ,LONG BEACH,XXXXX,CA,33.8614676,118.1477091
140026570,,711 S WEIR CANYON RD ,ANAHEIM,XXXXX,CA,33.8615142,117.7400418
140042723,,770 S HARBOR BLVD ,SANTA ANA,XXXXX,CA,33.8636502,117.923756
140027752,,8148 E SANTA ANA CANYON RD ,ANAHEIM,XXXXX,CA,33.8652921,117.7470499
140001689,,1193 MAGNOLIA AVE ,CORONA,XXXXX,CA,33.86553,117.5464238
200026409,,629 S PLACENTIA AVE ,FULLERTON,XXXXX,CA,33.865734,117.8842535
140006528,,715 PIER AVE ,HERMOSA BEACH,XXXXX,CA,33.8658773,118.3944151
200986943,,17500 PERRIS BLVD ,MORENO VALLEY,XXXXX,CA,33.8663062,117.2213121
140003396,,1413 HAWTHORNE BLVD ,REDONDO BEACH,XXXXX,CA,33.8670224,118.3536873
140006263,,8010 E SANTA ANA CANYON RD ,ANAHEIM,XXXXX,CA,33.8671965,117.7515543
200713105,,6881 8TH ST ,BUENA PARK,XXXXX,CA,33.8677807,118.0140343
140043650,,1601 KINGSDALE AVE ,REDONDO BEACH,XXXXX,CA,33.8688958,118.3577001
140001810,,1288 BORDER AVE ,CORONA,XXXXX,CA,33.8693734,117.5942512
100009106,,6281 REGIO AVE ,BUENA PARK,XXXXX,CA,33.8696027,118.0209874
140016447,,120 N RAYMOND AVE ,FULLERTON,XXXXX,CA,33.871077,117.9061783
140011852,,2661 GREEN RIV RD ,CORONA,XXXXX,CA,33.8715708,117.6218575
140022740,,17500 CRENSHAW BLVD ,TORRANCE,XXXXX,CA,33.8718461,118.3256477
140029582,,12701 TOWNE CTR DR ,CERRITOS,XXXXX,CA,33.8723503,118.0619689
100002986,,710 W CHAPMAN AVE ,PLACENTIA,XXXXX,CA,33.8729167,117.8775697
140001723,,333 N EUCLID ST ,FULLERTON,XXXXX,CA,33.8732266,117.9426379
140002465,,2115 ARTESIA BLVD ,REDONDO BEACH,XXXXX,CA,33.8732423,118.3736259
140002767,,1299 W ARTESIA BLVD ,GARDENA,XXXXX,CA,33.8736903,118.2949176
140002422,,1735 W ARTESIA BLVD ,GARDENA,XXXXX,CA,33.8742371,118.3080208
140005095,,2775 PACIFIC COAST HWY ,TORRANCE,XXXXX,CA,33.874623,118.3961825
140002424,,17202 NORWALK BLVD ,CERRITOS,XXXXX,CA,33.8746474,118.0712067
100001458,,2475 E  CHAPMAN AVE ,FULLERTON,XXXXX,CA,33.874775,117.887584
140001750,,11815 ARTESIA BLVD ,ARTESIA,XXXXX,CA,33.8748484,118.08145
140001753,,17220 LAKEWOOD BLVD ,BELLFLOWER,XXXXX,CA,33.8761257,118.1402461
140002738,,6700 CHERRY AVE ,LONG BEACH,XXXXX,CA,33.8770369,118.1676714
140047469,,6750 CHERRY AVE ,LONG BEACH,XXXXX,CA,33.8770784,118.1662089
100059070,,1560 W 6TH ST ,CORONA,XXXXX,CA,33.8772171,117.5960818
140002496,,21500 YORBA LINDA BLVD ,YORBA LINDA,XXXXX,CA,33.8774241,117.7525941
140032059,,710 N ROSE DR ,PLACENTIA,XXXXX,CA,33.8776308,117.8418624
140002455,,2291 W MALVERN AVE ,FULLERTON,XXXXX,CA,33.8785171,117.966056
140038029,,1893 W MALVERN AVE ,FULLERTON,XXXXX,CA,33.8798674,117.96116
140046318,,1621 S ALAMEDA ST ,COMPTON,XXXXX,CA,33.880166,118.2196756
140024532,,1121 N HARBOR BLVD ,FULLERTON,XXXXX,CA,33.8810375,117.9249844
100009113,,1012 W GARDENA BLVD ,GARDENA,XXXXX,CA,33.8813468,118.2920363
200011768,,353 MEYER CIR ,CORONA,XXXXX,CA,33.8823969,117.5516265
140002726,,109 N MCKINLEY ST ,CORONA,XXXXX,CA,33.8833844,117.5136534
140001825,,17050 VAN BUREN BLVD ,RIVERSIDE,XXXXX,CA,33.8835768,117.3649867
140006518,,410 MANHATTAN BEACH BLVD ,MANHATTAN BEACH,XXXXX,CA,33.8850764,118.4078716
100022351,,5301 BEACH BLVD ,BUENA PARK,XXXXX,CA,33.8851464,117.9975498
140042765,,16259 PARAMOUNT BLVD ,PARAMOUNT,XXXXX,CA,33.88651,118.1618211
200056223,,480 N MCKINLEY ST ,CORONA,XXXXX,CA,33.8865603,117.5237034
140013790,,2169 W REDONDO BEACH BLVD ,GARDENA,XXXXX,CA,33.8868009,118.3167888
140035124,,2201 W REDONDO BEACH BLVD ,GARDENA,XXXXX,CA,33.8869866,118.3186154
140014773,,3330 YORBA LINDA BLVD ,FULLERTON,XXXXX,CA,33.8870011,117.8673147
140022543,,16123 BELLFLOWER BLVD ,BELLFLOWER,XXXXX,CA,33.8875898,118.126349
140012024,,2920 YORBA LINDA BLVD ,FULLERTON,XXXXX,CA,33.8880403,117.8778444
100029644,,16100 LAKEWOOD BLVD ,BELLFLOWER,XXXXX,CA,33.8881091,118.1414346
140001815,,12523 ALONDRA BLVD ,NORWALK,XXXXX,CA,33.8884102,118.065536
100001460,,15930 BELLFLOWER BLVD ,BELLFLOWER,XXXXX,CA,33.8884412,118.1239078
140001742,,8640 ALONDRA BLVD ,PARAMOUNT,XXXXX,CA,33.8887993,118.1484188
140026835,,1200 N SEPULVEDA BLVD ,MANHATTAN BEACH,XXXXX,CA,33.8889349,118.3942198
140030228,,7004 E ALONDRA ,PARAMOUNT,XXXXX,CA,33.8889675,118.1898198
140005121,,1550 W REDONDO BEACH BLVD ,GARDENA,XXXXX,CA,33.8895418,118.3035453
140005014,,9535 ALONDRA BLVD ,BELLFLOWER,XXXXX,CA,33.88961,118.1308607
140001808,,18527 YORBA LINDA BLVD ,YORBA LINDA,XXXXX,CA,33.889921,117.8099858
140034023,,1930 N PLACENTIA AVE ,FULLERTON,XXXXX,CA,33.8900828,117.8722629
140002498,,8938 TRAUTWEIN RD ,RIVERSIDE,XXXXX,CA,33.8903082,117.3228998
140028135,,479 N MCKINLEY ST ,CORONA,XXXXX,CA,33.8907331,117.5171124
140006467,,1260 W REDONDO BEACH BLVD ,GARDENA,XXXXX,CA,33.8908948,118.298018
140006472,,535 N MCKINLEY ST ,CORONA,XXXXX,CA,33.8912506,117.5200856
140001762,,25900 IRIS AVE ,MORENO VALLEY,XXXXX,CA,33.8920361,117.2087778
100003278,,13635 FREEWAY DR ,SANTA FE SPRINGS,XXXXX,CA,33.8920671,118.041438
140006535,,4001 INGLEWOOD AVE ,REDONDO BEACH,XXXXX,CA,33.8932066,118.3624619
